1.46336,0,19.58,0,0.605,7.489,90.8,1.9709,5,403,14.7,374.43,1.73,50
88.97620000000001,0,18.1,0,0.671,6.968,91.90000000000001,1.4165,24,666,20.2,396.9,17.21,10.4
9.329090000000001,0,18.1,0,0.713,6.185,98.7,2.2616,24,666,20.2,396.9,18.13,14.1
0.00906,90,2.97,0,0.4,7.088,20.8,7.3073,1,285,15.3,394.72,7.85,32.2
0.59005,0,21.89,0,0.624,6.372,97.90000000000001,2.3274,4,437,21.2,385.76,11.12,23
0.19802,0,10.59,0,0.489,6.182,42.4,3.9454,4,277,18.6,393.63,9.470000000000001,25
0.2498,0,21.89,0,0.624,5.857,98.2,1.6686,4,437,21.2,392.04,21.32,13.3
5.58107,0,18.1,0,0.713,6.436,87.90000000000001,2.3158,24,666,20.2,100.19,16.22,14.3
1.13081,0,8.140000000000001,0,0.538,5.713,94.09999999999999,4.233,4,307,21,360.17,22.6,12.7
2.77974,0,19.58,0,0.871,4.903,97.8,1.3459,5,403,14.7,396.9,29.29,11.8
0.07244,60,1.69,0,0.411,5.884,18.5,10.7103,4,411,18.3,392.33,7.79,18.6
0.38735,0,25.65,0,0.581,5.613,95.59999999999999,1.7572,2,188,19.1,359.29,27.26,15.7
0.06888,0,2.46,0,0.488,6.144,62.2,2.5979,3,193,17.8,396.9,9.449999999999999,36.2
0.03932,0,3.41,0,0.489,6.405,73.90000000000001,3.0921,2,270,17.8,393.55,8.199999999999999,22
0.04684,0,3.41,0,0.489,6.417,66.09999999999999,3.0923,2,270,17.8,392.18,8.81,22.6
0.22489,12.5,7.87,0,0.524,6.377,94.3,6.3467,5,311,15.2,392.52,20.45,15
0.02009,95,2.68,0,0.4161,8.034000000000001,31.9,5.118,4,224,14.7,390.55,2.88,50
67.9208,0,18.1,0,0.6929999999999999,5.683,100,1.4254,24,666,20.2,384.97,22.98,5
0.06151,0,5.19,0,0.515,5.968,58.5,4.8122,5,224,20.2,396.9,9.289999999999999,18.7
9.924849999999999,0,18.1,0,0.74,6.251,96.59999999999999,2.198,24,666,20.2,388.52,16.44,12.6
8.20058,0,18.1,0,0.713,5.936,80.3,2.7792,24,666,20.2,3.5,16.94,13.5
7.75223,0,18.1,0,0.713,6.301,83.7,2.7831,24,666,20.2,272.21,16.23,14.9
0.13642,0,10.59,0,0.489,5.891,22.3,3.9454,4,277,18.6,396.9,10.87,22.6
9.59571,0,18.1,0,0.6929999999999999,6.404,100,1.639,24,666,20.2,376.11,20.31,12.1
0.29819,0,6.2,0,0.504,7.686,17,3.3751,8,307,17.4,377.51,3.92,46.7
0.54011,20,3.97,0,0.647,7.203,81.8,2.1121,5,264,13,392.8,9.59,33.8
5.70818,0,18.1,0,0.532,6.75,74.90000000000001,3.3317,24,666,20.2,393.07,7.74,23.7
4.66883,0,18.1,0,0.713,5.976,87.90000000000001,2.5806,24,666,20.2,10.48,19.01,12.7
0.19657,22,5.86,0,0.431,6.226,79.2,8.0555,7,330,19.1,376.14,10.15,20.5
0.08014,0,5.96,0,0.499,5.85,41.5,3.9342,5,279,19.2,396.9,8.77,21
0.22927,0,6.91,0,0.448,6.03,85.5,5.6894,3,233,17.9,392.74,18.8,16.6
0.05479,33,2.18,0,0.472,6.616,58.1,3.37,7,222,18.4,393.36,8.93,28.4
0.26363,0,8.56,0,0.52,6.229,91.2,2.5451,5,384,20.9,391.23,15.55,19.4
0.02729,0,7.07,0,0.469,7.185,61.1,4.9671,2,242,17.8,392.83,4.03,34.7
0.1676,0,7.38,0,0.493,6.426,52.3,4.5404,5,287,19.6,396.9,7.2,23.8
0.12816,12.5,6.07,0,0.409,5.885,33,6.498,4,345,18.9,396.9,8.789999999999999,20.9
0.06911,45,3.44,0,0.437,6.739,30.8,6.4798,5,398,15.2,389.71,4.69,30.5
9.96654,0,18.1,0,0.74,6.485,100,1.9784,24,666,20.2,386.73,18.85,15.4
0.11069,0,13.89,1,0.55,5.951,93.8,2.8893,5,276,16.4,396.9,17.92,21.5
15.1772,0,18.1,0,0.74,6.152,100,1.9142,24,666,20.2,9.32,26.45,8.699999999999999
0.09512,0,12.83,0,0.437,6.286,45,4.5026,5,398,18.7,383.23,8.94,21.4
1.62864,0,21.89,0,0.624,5.019,100,1.4394,4,437,21.2,396.9,34.41,14.4
38.3518,0,18.1,0,0.6929999999999999,5.453,100,1.4896,24,666,20.2,396.9,30.59,5
4.26131,0,18.1,0,0.77,6.112,81.3,2.5091,24,666,20.2,390.74,12.67,22.6
0.01538,90,3.75,0,0.394,7.454,34.2,6.3361,3,244,15.9,386.34,3.11,44
9.72418,0,18.1,0,0.74,6.406,97.2,2.0651,24,666,20.2,385.96,19.52,17.1
10.8342,0,18.1,0,0.679,6.782,90.8,1.8195,24,666,20.2,21.57,25.79,7.5
0.06617000000000001,0,3.24,0,0.46,5.868,25.8,5.2146,4,430,16.9,382.44,9.970000000000001,19.3
0.19186,0,7.38,0,0.493,6.431,14.7,5.4159,5,287,19.6,393.68,5.08,24.6
0.34109,0,7.38,0,0.493,6.415,40.1,4.7211,5,287,19.6,396.9,6.12,25
4.54192,0,18.1,0,0.77,6.398,88,2.5182,24,666,20.2,374.56,7.79,25
0.03871,52.5,5.32,0,0.405,6.209,31.3,7.3172,6,293,16.6,396.9,7.14,23.2
1.51902,0,19.58,1,0.605,8.375,93.90000000000001,2.162,5,403,14.7,388.45,3.32,50
9.916550000000001,0,18.1,0,0.6929999999999999,5.852,77.8,1.5004,24,666,20.2,338.16,29.97,6.3
0.06899,0,25.65,0,0.581,5.87,69.7,2.2577,2,188,19.1,389.15,14.37,22
0.85204,0,8.140000000000001,0,0.538,5.965,89.2,4.0123,4,307,21,392.53,13.83,19.6
0.01778,95,1.47,0,0.403,7.135,13.9,7.6534,3,402,17,384.3,4.45,32.9
0.15038,0,25.65,0,0.581,5.856,97,1.9444,2,188,19.1,370.31,25.41,17.3
0.02055,85,0.74,0,0.41,6.383,35.7,9.1876,2,313,17.3,396.9,5.77,24.7
25.9406,0,18.1,0,0.679,5.304,89.09999999999999,1.6475,24,666,20.2,127.36,26.64,10.4
0.01432,100,1.32,0,0.411,6.816,40.5,8.3248,5,256,15.1,392.9,3.95,31.6
0.53412,20,3.97,0,0.647,7.52,89.40000000000001,2.1398,5,264,13,388.37,7.26,43.1
2.37934,0,19.58,0,0.871,6.13,100,1.4191,5,403,14.7,172.91,27.8,13.8
0.5405,20,3.97,0,0.575,7.47,52.6,2.872,5,264,13,390.3,3.16,43.5
0.03113,0,4.39,0,0.442,6.014,48.5,8.0136,3,352,18.8,385.64,10.53,17.5
0.75026,0,8.140000000000001,0,0.538,5.924,94.09999999999999,4.3996,4,307,21,394.33,16.3,15.6
0.25199,0,10.59,0,0.489,5.783,72.7,4.3549,4,277,18.6,389.43,18.06,22.5
0.01965,80,1.76,0,0.385,6.23,31.5,9.0892,1,241,18.2,341.6,12.93,20.1
0.18337,0,27.74,0,0.609,5.414,98.3,1.7554,4,711,20.1,344.05,23.97,7
0.01501,80,2.01,0,0.435,6.635,29.7,8.343999999999999,4,280,17,390.94,5.99,24.5
0.04297,52.5,5.32,0,0.405,6.565,22.9,7.3172,6,293,16.6,371.72,9.51,24.8
8.98296,0,18.1,1,0.77,6.212,97.40000000000001,2.1222,24,666,20.2,377.73,17.6,17.8
10.6718,0,18.1,0,0.74,6.459,94.8,1.9879,24,666,20.2,43.06,23.98,11.8
2.36862,0,19.58,0,0.871,4.926,95.7,1.4608,5,403,14.7,391.71,29.53,14.6
0.05602,0,2.46,0,0.488,7.831,53.6,3.1992,3,193,17.8,392.63,4.45,50
0.52058,0,6.2,1,0.507,6.631,76.5,4.148,8,307,17.4,388.45,9.539999999999999,25.1
0.22969,0,10.59,0,0.489,6.326,52.5,4.3549,4,277,18.6,394.87,10.97,24.4
0.10574,0,27.74,0,0.609,5.983,98.8,1.8681,4,711,20.1,390.11,18.07,13.6
0.33983,22,5.86,0,0.431,6.108,34.9,8.0555,7,330,19.1,390.18,9.16,24.3
14.3337,0,18.1,0,0.614,6.229,88,1.9512,24,666,20.2,383.32,13.11,21.4
7.99248,0,18.1,0,0.7,5.52,100,1.5331,24,666,20.2,396.9,24.56,12.3
0.07978,40,6.41,0,0.447,6.482,32.1,4.1403,4,254,17.6,396.9,7.19,29.1
0.02731,0,7.07,0,0.469,6.421,78.90000000000001,4.9671,2,242,17.8,396.9,9.140000000000001,21.6
2.44668,0,19.58,0,0.871,5.272,94,1.7364,5,403,14.7,88.63,16.14,13.1
0.02763,75,2.95,0,0.428,6.595,21.8,5.4011,3,252,18.3,395.63,4.32,30.8
1.83377,0,19.58,1,0.605,7.802,98.2,2.0407,5,403,14.7,389.61,1.92,50
0.32982,0,21.89,0,0.624,5.822,95.40000000000001,2.4699,4,437,21.2,388.69,15.03,18.4
0.22438,0,9.69,0,0.585,6.027,79.7,2.4982,6,391,19.2,396.9,14.33,16.8
0.47547,0,9.9,0,0.544,6.113,58.8,4.0019,4,304,18.4,396.23,12.73,21
0.44178,0,6.2,0,0.504,6.552,21.4,3.3751,8,307,17.4,380.34,3.76,31.5
0.11329,30,4.93,0,0.428,6.897,54.3,6.3361,6,300,16.6,391.25,11.38,22
0.03466,35,6.06,0,0.4379,6.031,23.3,6.6407,1,304,16.9,362.25,7.83,19.4
0.03705,20,3.33,0,0.4429,6.968,37.2,5.2447,5,216,14.9,392.23,4.59,35.4
0.03584,80,3.37,0,0.398,6.29,17.8,6.6115,4,337,16.1,396.9,4.67,23.5
5.44114,0,18.1,0,0.713,6.655,98.2,2.3552,24,666,20.2,355.29,17.73,15.2
0.03502,80,4.95,0,0.411,6.861,27.9,5.1167,4,245,19.2,396.9,3.33,28.5
0.01301,35,1.52,0,0.442,7.241,49.3,7.0379,1,284,15.5,394.74,5.49,32.7
0.05059,0,4.49,0,0.449,6.389,48,4.7794,3,247,18.5,396.9,9.619999999999999,23.9
15.8603,0,18.1,0,0.679,5.896,95.40000000000001,1.9096,24,666,20.2,7.68,24.39,8.300000000000001
0.0536,21,5.64,0,0.439,6.511,21.1,6.8147,4,243,16.8,396.9,5.28,25
0.04011,80,1.52,0,0.404,7.287,34.1,7.309,2,329,12.6,396.9,4.08,33.3
0.36894,22,5.86,0,0.431,8.259,8.4,8.906700000000001,7,330,19.1,396.9,3.54,42.8
0.01501,90,1.21,1,0.401,7.923,24.8,5.885,1,198,13.6,395.52,3.16,50
0.06129,20,3.33,1,0.4429,7.645,49.7,5.2119,5,216,14.9,377.07,3.01,46
0.41238,0,6.2,0,0.504,7.163,79.90000000000001,3.2157,8,307,17.4,372.08,6.36,31.6
0.52014,20,3.97,0,0.647,8.398,91.5,2.2885,5,264,13,386.86,5.91,48.8
0.04337,21,5.64,0,0.439,6.115,63,6.8147,4,243,16.8,393.97,9.43,20.5
0.06127,40,6.41,1,0.447,6.826,27.6,4.8628,4,254,17.6,393.45,4.16,33.1
4.83567,0,18.1,0,0.583,5.905,53.2,3.1523,24,666,20.2,388.22,11.45,20.6
0.0456,0,13.89,1,0.55,5.888,56,3.1121,5,276,16.4,392.8,13.51,23.3
1.27346,0,19.58,1,0.605,6.25,92.59999999999999,1.7984,5,403,14.7,338.92,5.5,27
0.06905,0,2.18,0,0.458,7.147,54.2,6.0622,3,222,18.7,396.9,5.33,36.2
0.0315,95,1.47,0,0.403,6.975,15.3,7.6534,3,402,17,396.9,4.56,34.9
0.10008,0,2.46,0,0.488,6.563,95.59999999999999,2.847,3,193,17.8,396.9,5.68,32.5
0.12083,0,2.89,0,0.445,8.069000000000001,76,3.4952,2,276,18,396.9,4.21,38.7
0.03551,25,4.86,0,0.426,6.167,46.7,5.4007,4,281,19,390.64,7.51,22.9
0.03578,20,3.33,0,0.4429,7.82,64.5,4.6947,5,216,14.9,387.31,3.76,45.4
0.02985,0,2.18,0,0.458,6.43,58.7,6.0622,3,222,18.7,394.12,5.21,28.7
0.30347,0,7.38,0,0.493,6.312,28.9,5.4159,5,287,19.6,396.9,6.15,23
0.7258,0,8.140000000000001,0,0.538,5.727,69.5,3.7965,4,307,21,390.95,11.28,18.2
0.04666,80,1.52,0,0.404,7.107,36.6,7.309,2,329,12.6,354.31,8.609999999999999,30.3
0.03615,80,4.95,0,0.411,6.63,23.4,5.1167,4,245,19.2,396.9,4.7,27.9
2.63548,0,9.9,0,0.544,4.973,37.8,2.5194,4,304,18.4,350.45,12.64,16.1
7.83932,0,18.1,0,0.655,6.209,65.40000000000001,2.9634,24,666,20.2,396.9,13.22,21.4
0.5577800000000001,0,21.89,0,0.624,6.335,98.2,2.1107,4,437,21.2,394.67,16.96,18.1
0.04527,0,11.93,0,0.573,6.12,76.7,2.2875,1,273,21,396.9,9.08,20.6
0.12932,0,13.92,0,0.437,6.678,31.1,5.9604,4,289,16,396.9,6.27,28.6
1.35472,0,8.140000000000001,0,0.538,6.072,100,4.175,4,307,21,376.73,13.04,14.5
0.11425,0,13.89,1,0.55,6.373,92.40000000000001,3.3633,5,276,16.4,393.74,10.5,23
4.55587,0,18.1,0,0.718,3.561,87.90000000000001,1.6132,24,666,20.2,354.7,7.12,27.5
0.05515,33,2.18,0,0.472,7.236,41.1,4.022,7,222,18.4,393.68,6.93,36.1
19.6091,0,18.1,0,0.671,7.313,97.90000000000001,1.3163,24,666,20.2,396.9,13.44,15
0.5500699999999999,20,3.97,0,0.647,7.206,91.59999999999999,1.9301,5,264,13,387.89,8.1,36.5
10.0623,0,18.1,0,0.584,6.833,94.3,2.0882,24,666,20.2,81.33,19.69,14.1
0.02498,0,1.89,0,0.518,6.54,59.7,6.2669,1,422,15.9,389.96,8.65,16.5
0.13554,12.5,6.07,0,0.409,5.594,36.8,6.498,4,345,18.9,396.9,13.09,17.4
12.8023,0,18.1,0,0.74,5.854,96.59999999999999,1.8956,24,666,20.2,240.52,23.79,10.8
5.09017,0,18.1,0,0.713,6.297,91.8,2.3682,24,666,20.2,385.09,17.27,16.1
0.04301,80,1.91,0,0.413,5.663,21.9,10.5857,4,334,22,382.8,8.050000000000001,18.2
0.08244,30,4.93,0,0.428,6.481,18.5,6.1899,6,300,16.6,379.41,6.36,23.7
0.1029,30,4.93,0,0.428,6.358,52.9,7.0355,6,300,16.6,372.75,11.22,22.2
0.62976,0,8.140000000000001,0,0.538,5.949,61.8,4.7075,4,307,21,396.9,8.26,20.4
0.02177,82.5,2.03,0,0.415,7.61,15.7,6.27,2,348,14.7,395.38,3.11,42.3
18.811,0,18.1,0,0.597,4.628,100,1.5539,24,666,20.2,28.79,34.37,17.9
0.06162,0,4.39,0,0.442,5.898,52.3,8.0136,3,352,18.8,364.61,12.67,17.2
0.17505,0,5.96,0,0.499,5.966,30.2,3.8473,5,279,19.2,393.43,10.13,24.7
0.00632,18,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24
0.04741,0,11.93,0,0.573,6.03,80.8,2.505,1,273,21,396.9,7.88,11.9
0.03427,0,5.19,0,0.515,5.869,46.3,5.2311,5,224,20.2,396.9,9.800000000000001,19.5
14.2362,0,18.1,0,0.6929999999999999,6.343,100,1.5741,24,666,20.2,396.9,20.32,7.2
18.0846,0,18.1,0,0.679,6.434,100,1.8347,24,666,20.2,27.25,29.05,7.2
0.35114,0,7.38,0,0.493,6.041,49.9,4.7211,5,287,19.6,396.9,7.7,20.4
0.20608,22,5.86,0,0.431,5.593,76.5,7.9549,7,330,19.1,372.49,12.5,17.6
7.67202,0,18.1,0,0.6929999999999999,5.747,98.90000000000001,1.6334,24,666,20.2,393.1,19.92,8.5
0.04294,28,15.04,0,0.464,6.249,77.3,3.615,4,270,18.2,396.9,10.59,20.6
0.08663999999999999,45,3.44,0,0.437,7.178,26.3,6.4798,5,398,15.2,390.49,2.87,36.4
13.0751,0,18.1,0,0.58,5.713,56.7,2.8237,24,666,20.2,396.9,14.76,20.1
1.6566,0,19.58,0,0.871,6.122,97.3,1.618,5,403,14.7,372.8,14.1,21.5
0.06859999999999999,0,2.89,0,0.445,7.416,62.5,3.4952,2,276,18,396.9,6.19,33.2
0.15445,25,5.13,0,0.453,6.145,29.2,7.8148,8,284,19.7,390.68,6.86,23.3
0.31827,0,9.9,0,0.544,5.914,83.2,3.9986,4,304,18.4,390.7,18.33,17.8
0.21124,12.5,7.87,0,0.524,5.631,100,6.0821,5,311,15.2,386.63,29.93,16.5
4.89822,0,18.1,0,0.631,4.97,100,1.3325,24,666,20.2,375.52,3.26,50
0.88125,0,21.89,0,0.624,5.637,94.7,1.9799,4,437,21.2,396.9,18.34,14.3
0.06076,0,11.93,0,0.573,6.976,91,2.1675,1,273,21,396.9,5.64,23.9
0.13262,0,8.56,0,0.52,5.851,96.7,2.1069,5,384,20.9,394.05,16.47,19.5
0.1712,0,8.56,0,0.52,5.836,91.90000000000001,2.211,5,384,20.9,395.67,18.66,19.5
0.0795,60,1.69,0,0.411,6.579,35.9,10.7103,4,411,18.3,370.78,5.49,24.1
0.01311,90,1.22,0,0.403,7.249,21.9,8.6966,5,226,17.9,395.93,4.81,35.4
0.07503,33,2.18,0,0.472,7.42,71.90000000000001,3.0992,7,222,18.4,396.9,6.47,33.4
6.71772,0,18.1,0,0.713,6.749,92.59999999999999,2.3236,24,666,20.2,0.32,17.44,13.4
0.19539,0,10.81,0,0.413,6.245,6.2,5.2873,4,305,19.2,377.17,7.54,23.4
14.4208,0,18.1,0,0.74,6.461,93.3,2.0026,24,666,20.2,27.49,18.05,9.6
1.22358,0,19.58,0,0.605,6.943,97.40000000000001,1.8773,5,403,14.7,363.43,4.59,41.3
8.248089999999999,0,18.1,0,0.713,7.393,99.3,2.4527,24,666,20.2,375.87,16.74,17.8
24.8017,0,18.1,0,0.6929999999999999,5.349,96,1.7028,24,666,20.2,396.9,19.77,8.300000000000001
0.05372,0,13.92,0,0.437,6.549,51,5.9604,4,289,16,392.85,7.39,27.1
0.05735,0,4.49,0,0.449,6.63,56.1,4.4377,3,247,18.5,392.3,6.53,26.6
0.08447,0,4.05,0,0.51,5.859,68.7,2.7019,5,296,16.6,393.23,9.640000000000001,22.6
0.03738,0,5.19,0,0.515,6.31,38.5,6.4584,5,224,20.2,389.4,6.75,20.7
14.0507,0,18.1,0,0.597,6.657,100,1.5275,24,666,20.2,35.05,21.22,17.2
0.06211,40,1.25,0,0.429,6.49,44.4,8.7921,1,335,19.7,396.9,5.98,22.9
0.7857,20,3.97,0,0.647,7.014,84.59999999999999,2.1329,5,264,13,384.07,14.79,30.7
0.21719,0,10.59,1,0.489,5.807,53.8,3.6526,4,277,18.6,390.94,16.03,22.4
0.15876,0,10.81,0,0.413,5.961,17.5,5.2873,4,305,19.2,376.94,9.880000000000001,21.7
0.54452,0,21.89,0,0.624,6.151,97.90000000000001,1.6687,4,437,21.2,396.9,18.46,17.8
0.22876,0,8.56,0,0.52,6.405,85.40000000000001,2.7147,5,384,20.9,70.8,10.63,18.6
2.33099,0,19.58,0,0.871,5.186,93.8,1.5296,5,403,14.7,356.99,28.32,17.8
9.18702,0,18.1,0,0.7,5.536,100,1.5804,24,666,20.2,396.9,23.6,11.3
13.6781,0,18.1,0,0.74,5.935,87.90000000000001,1.8206,24,666,20.2,68.95,34.02,8.4
0.77299,0,8.140000000000001,0,0.538,6.495,94.40000000000001,4.4547,4,307,21,387.94,12.8,18.4
1.23247,0,8.140000000000001,0,0.538,6.142,91.7,3.9769,4,307,21,396.9,18.72,15.2
0.21409,22,5.86,0,0.431,6.438,8.9,7.3967,7,330,19.1,377.07,3.59,24.8
2.24236,0,19.58,0,0.605,5.854,91.8,2.422,5,403,14.7,395.11,11.64,22.7
0.10659,80,1.91,0,0.413,5.936,19.5,10.5857,4,334,22,376.04,5.57,20.6
5.66637,0,18.1,0,0.74,6.219,100,2.0048,24,666,20.2,395.69,16.59,18.4
1.61282,0,8.140000000000001,0,0.538,6.096,96.90000000000001,3.7598,4,307,21,248.31,20.34,13.5
0.19073,22,5.86,0,0.431,6.718,17.5,7.8265,7,330,19.1,393.74,6.56,26.2
0.97617,0,21.89,0,0.624,5.757,98.40000000000001,2.346,4,437,21.2,262.76,17.31,15.6
0.76162,20,3.97,0,0.647,5.56,62.8,1.9865,5,264,13,392.4,10.45,22.8
0.11747,12.5,7.87,0,0.524,6.009,82.90000000000001,6.2267,5,311,15.2,396.9,13.27,18.9
0.1265,25,5.13,0,0.453,6.762,43.4,7.9809,8,284,19.7,395.58,9.5,25
0.19133,22,5.86,0,0.431,5.605,70.2,7.9549,7,330,19.1,389.13,18.46,18.5
0.12757,30,4.93,0,0.428,6.393,7.8,7.0355,6,300,16.6,374.71,5.19,23.7
0.32543,0,21.89,0,0.624,6.431,98.8,1.8125,4,437,21.2,396.9,15.39,18
13.9134,0,18.1,0,0.713,6.208,95,2.2222,24,666,20.2,100.63,15.17,11.7
22.0511,0,18.1,0,0.74,5.818,92.40000000000001,1.8662,24,666,20.2,391.45,22.11,10.5
0.05083,0,5.19,0,0.515,6.316,38.1,6.4584,5,224,20.2,389.71,5.68,22.2
2.44953,0,19.58,0,0.605,6.402,95.2,2.2625,5,403,14.7,330.04,11.32,22.3
0.34006,0,21.89,0,0.624,6.458,98.90000000000001,2.1185,4,437,21.2,395.04,12.6,19.2
3.47428,0,18.1,1,0.718,8.779999999999999,82.90000000000001,1.9047,24,666,20.2,354.55,5.29,21.9
25.0461,0,18.1,0,0.6929999999999999,5.987,100,1.5888,24,666,20.2,396.9,26.77,5.6
4.34879,0,18.1,0,0.58,6.167,84,3.0334,24,666,20.2,396.9,16.29,19.9
0.01439,60,2.93,0,0.401,6.604,18.8,6.2196,1,265,15.6,376.7,4.38,29.1
6.28807,0,18.1,0,0.74,6.341,96.40000000000001,2.072,24,666,20.2,318.01,17.79,14.9
0.05425,0,4.05,0,0.51,6.315,73.40000000000001,3.3175,5,296,16.6,395.6,6.29,24.6
0.07896,0,12.83,0,0.437,6.273,6,4.2515,5,398,18.7,394.92,6.78,24.1
0.1403,22,5.86,0,0.431,6.487,13,7.3967,7,330,19.1,396.28,5.9,24.4
9.39063,0,18.1,0,0.74,5.627,93.90000000000001,1.8172,24,666,20.2,396.9,22.88,12.8
3.69311,0,18.1,0,0.713,6.376,88.40000000000001,2.5671,24,666,20.2,391.43,14.65,17.7
0.0578,0,2.46,0,0.488,6.98,58.4,2.829,3,193,17.8,396.9,5.04,37.2
0.43571,0,10.59,1,0.489,5.344,100,3.875,4,277,18.6,396.9,23.09,20
0.08221000000000001,22,5.86,0,0.431,6.957,6.8,8.906700000000001,7,330,19.1,386.09,3.53,29.6
0.17171,25,5.13,0,0.453,5.966,93.40000000000001,6.8185,8,284,19.7,378.08,14.44,16
20.0849,0,18.1,0,0.7,4.368,91.2,1.4395,24,666,20.2,285.83,30.63,8.800000000000001
0.11027,25,5.13,0,0.453,6.456,67.8,7.2255,8,284,19.7,396.9,6.73,22.2
0.08265,0,13.92,0,0.437,6.127,18.4,5.5027,4,289,16,396.9,8.58,23.9
6.80117,0,18.1,0,0.713,6.081,84.40000000000001,2.7175,24,666,20.2,396.9,14.7,20
14.4383,0,18.1,0,0.597,6.852,100,1.4655,24,666,20.2,179.36,19.78,27.5
0.17331,0,9.69,0,0.585,5.707,54,2.3817,6,391,19.2,396.9,12.01,21.8
0.10153,0,12.83,0,0.437,6.279,74.5,4.0522,5,398,18.7,373.66,11.97,20
0.13587,0,10.59,1,0.489,6.064,59.1,4.2392,4,277,18.6,381.32,14.66,24.4
0.03768,80,1.52,0,0.404,7.274,38.3,7.309,2,329,12.6,392.2,6.62,34.6
2.81838,0,18.1,0,0.532,5.762,40.3,4.0983,24,666,20.2,392.92,10.42,21.8
0.0459,52.5,5.32,0,0.405,6.315,45.6,7.3172,6,293,16.6,396.9,7.6,22.3
0.09064999999999999,20,6.96,1,0.464,5.92,61.5,3.9175,3,223,18.6,391.34,13.65,20.7
0.29916,20,6.96,0,0.464,5.856,42.1,4.429,3,223,18.6,388.65,13,21.1
